Property Address,Year,Fair Market Value,Sale Price,Acres,Year Built,Latitude,Longitude
404 BUTLER AVE #134 404.0 BUTLER AVE UNIT 134 TYBEE ISLAND GA 31328.0,2021,321500.0,365000.0,0.02,2007.0,32.00053888718,-80.845968511203
404 BUTLER AVE #135 404.0 BUTLER AVE UNIT 135 TYBEE ISLAND GA 31328.0,2021,321500.0,337000.0,0.0,2007.0,32.00053888718,-80.845968511203
404 BUTLER AVE #136 404.0 BUTLER AVE UNIT 136 TYBEE ISLAND GA 31328.0,2021,325000.0,280000.0,0.0,2007.0,32.00053888718,-80.845968511203
404 BUTLER AVE #137 404.0 BUTLER AVE UNIT 137 TYBEE ISLAND GA 31328.0,2021,387700.0,435000.0,0.0,2007.0,32.00053888718,-80.845968511203
411 BUTLER AVE 411.0 BUTLER AVE TYBEE ISLAND,2021,327300.0,360000.0,0.04,1985.0,32.00053888718,-80.845968511203
411 BUTLER AVE 411.0 BUTLER AVE TYBEE ISLAND,2021,367100.0,253345.0,0.04,1985.0,32.00053888718,-80.845968511203
406 MILLER AVE 406.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,312300.0,349000.0,0.16,1995.0,32.010284753977,-80.84529138518
409 JONES AVE 409.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,409000.0,100000.0,0.16,1984.0,32.002972341788,-80.847260972065
405 JONES AVE 405.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,262000.0,0.0,0.13,1966.0,32.002972341788,-80.847260972065
403 JONES AVE 403.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,341600.0,350000.0,0.16,1960.0,32.002972341788,-80.847260972065
410 MILLER AVE 410.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,350800.0,239875.0,0.08,1998.0,32.010284753977,-80.84529138518
410 MILLER AVE 410.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,317800.0,0.0,0.08,1998.0,32.010284753977,-80.84529138518
402 MILLER AVE 402.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,389500.0,0.0,0.07,2002.0,32.010284753977,-80.84529138518
402 MILLER AVE 402.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,398500.0,355000.0,0.08,2002.0,32.010284753977,-80.84529138518
404 MILLER AVE 404.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,374300.0,395000.0,0.07,2002.0,32.010284753977,-80.84529138518
404 MILLER AVE 404.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,371500.0,284000.0,0.07,2002.0,32.010284753977,-80.84529138518
407 JONES AVE 407.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,392000.0,487000.0,0.36,1940.0,32.002972341788,-80.847260972065
401 MILLER AVE 401.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,240300.0,71900.0,0.13,1987.0,32.010284753977,-80.84529138518
403 MILLER LN 403.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,336900.0,98000.0,0.19,1987.0,32.010284753977,-80.84529138518
405 MILLER AVE 405.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,327500.0,238000.0,0.13,1987.0,32.010284753977,-80.84529138518
401 MILLER LN 401.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,325300.0,73000.0,0.19,1987.0,32.010284753977,-80.84529138518
409 MILLER AVE 409.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,244200.0,140000.0,0.13,1987.0,32.010284753977,-80.84529138518
407 MILLER AVE 407.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,307400.0,188900.0,0.13,1987.0,32.010284753977,-80.84529138518
403 MILLER AVE 403.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,257000.0,0.0,0.13,1987.0,32.010284753977,-80.84529138518
409 MILLER LN 409.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,270700.0,297000.0,0.09,1989.0,32.010284753977,-80.84529138518
409 MILLER LN 409.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,274900.0,210000.0,0.1,1989.0,32.010284753977,-80.84529138518
405 MILLER LN 405.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,283800.0,149000.0,0.1,1995.0,32.010284753977,-80.84529138518
405 MILLER LN 405.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,295400.0,290000.0,0.1,1995.0,32.010284753977,-80.84529138518
407 MILLER LN 407.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,314800.0,323000.0,0.09,1996.0,32.010284753977,-80.84529138518
407 MILLER LN 407.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,321100.0,253000.0,0.11,1995.0,32.010284753977,-80.84529138518
505 MILLER LN 505.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,342700.0,338000.0,0.16,1986.0,32.010284753977,-80.84529138518
507 MILLER LN 507.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,319000.0,0.0,0.16,1986.0,32.010284753977,-80.84529138518
503 MILLER LN 503.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,198500.0,0.0,0.1,1986.0,32.010284753977,-80.84529138518
503 MILLER LN 503.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,205000.0,267000.0,0.07,1986.0,32.010284753977,-80.84529138518
501 MILLER LN 501.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,194600.0,150000.0,0.08,1986.0,32.010284753977,-80.84529138518
503 MILLER LN 503.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,399000.0,106000.0,0.16,1986.0,32.010284753977,-80.84529138518
501 MILLER LN 501.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,183900.0,264000.0,0.05,1986.0,32.010284753977,-80.84529138518
501 MILLER LN 501.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,169400.0,170000.0,0.06,1986.0,32.010284753977,-80.84529138518
509 MILLER LN 509.0 MILLER LN TYBEE ISLAND,2021,303200.0,345000.0,0.16,1985.0,32.010284753977,-80.84529138518
501 MILLER LN 501.0 MILLER LN TYBEE ISLAND GA 31328.0,2021,217700.0,214500.0,0.07,1986.0,32.010284753977,-80.84529138518
425 MILLER AVE 425.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,435500.0,0.0,0.16,2002.0,32.010284753977,-80.84529138518
507 MILLER AVE 507.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,454500.0,0.0,0.16,1940.0,32.010284753977,-80.84529138518
505 MILLER AVE 505.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,667300.0,9100.0,0.16,1996.0,32.010284753977,-80.84529138518
403 CENTER ST 403.0 CENTER ST TYBEE ISLAND GA 31328.0,2021,460600.0,180000.0,0.16,1996.0,32.008633914491,-80.845461388078
404 5TH ST 404.0 5TH ST TYBEE ISLAND GA 31328.0,2021,579800.0,3000.0,0.49,1974.0,32.007608327132,-80.845646202613
509 JONES AVE 509.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,416500.0,425000.0,0.16,1982.0,32.002972341788,-80.847260972065
507 JONES AVE 507.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,321400.0,360000.0,0.16,1960.0,32.002972341788,-80.847260972065
501 JONES AVE 501.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,309500.0,245000.0,0.16,1950.0,32.002972341788,-80.847260972065
505 JONES AVE 505.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,479200.0,347900.0,0.16,1979.0,32.002972341788,-80.847260972065
503 JONES AVE 503.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,370700.0,355500.0,0.16,1986.0,32.002972341788,-80.847260972065
406 6TH ST 406.0 6TH ST TYBEE ISLAND GA 31328.0,2021,338500.0,8800.0,0.14,1982.0,32.007324230811,-80.846306235203
402 6TH ST 402.0 6TH ST TYBEE ISLAND GA 31328.0,2021,308200.0,0.0,0.14,1984.0,32.007324230811,-80.846306235203
505 5TH ST 505.0 5TH ST TYBEE ISLAND GA 31328.0,2021,747300.0,539750.0,0.18,2004.0,32.007608327132,-80.845646202613
503 5TH ST 503.0 5TH ST TYBEE ISLAND GA 31328.0,2021,368300.0,0.0,0.11,1997.0,32.007608327132,-80.845646202613
501 5TH ST 501.0 5TH ST TYBEE ISLAND GA 31328.0,2021,365400.0,140000.0,0.11,1997.0,32.007608327132,-80.845646202613
203 5TH ST 203.0 5TH ST TYBEE ISLAND GA 31328.0,2021,177800.0,0.0,0.15,1954.0,32.007608327132,-80.845646202613
103 5TH ST 103.0 5TH ST TYBEE ISLAND GA 31328.0,2021,365700.0,137000.0,0.15,1926.0,32.007608327132,-80.845646202613
517 BUTLER AVE 517.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,628800.0,300000.0,0.07,1999.0,32.00053888718,-80.845968511203
515 BUTLER AVE 515.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,628800.0,310000.0,0.07,1999.0,32.00053888718,-80.845968511203
10 CENTER TER 10.0 CENTER TER TYBEE ISLAND GA 31328.0,2021,419400.0,0.0,0.15,1970.0,32.008633914491,-80.845461388078
8 CENTER TER 8.0 CENTER TER TYBEE ISLAND GA 31328.0,2021,412600.0,130000.0,0.15,1961.0,32.008633914491,-80.845461388078
6 CENTER TER 6.0 CENTER TER TYBEE ISLAND GA 31328.0,2021,776100.0,0.0,0.15,1940.0,32.008633914491,-80.845461388078
CENTER ST CENTER ST TYBEE ISLAND GA 31328.0,2021,448500.0,0.0,0.0,1989.0,32.008633914491,-80.845461388078
1 CENTER ST 1.0 CENTER ST TYBEE ISLAND GA 31328.0,2021,448900.0,740000.0,0.0,1989.0,32.008633914491,-80.845461388078
CENTER ST CENTER ST TYBEE ISLAND GA 31328.0,2021,431900.0,120000.0,0.0,1989.0,32.008633914491,-80.845461388078
1 CENTER ST #4 1.0 CENTER ST UNIT 4 TYBEE ISLAND GA 31328.0,2021,448500.0,492500.0,0.0,1989.0,32.008633914491,-80.845461388078
CENTER ST CENTER ST TYBEE ISLAND GA 31328.0,2021,413600.0,650000.0,0.0,1989.0,32.008633914491,-80.845461388078
CENTER ST CENTER ST TYBEE ISLAND GA 31328.0,2021,413600.0,0.0,0.0,1989.0,32.008633914491,-80.845461388078
9 CENTER ST 9.0 CENTER ST TYBEE ISLAND GA 31328.0,2021,369900.0,100000.0,0.15,1948.0,32.008633914491,-80.845461388078
2 CENTER TER 2.0 CENTER TER TYBEE ISLAND GA 31328.0,2021,1676000.0,245000.0,0.25,1998.0,32.008633914491,-80.845461388078
4 CENTER TER 4.0 CENTER TER TYBEE ISLAND GA 31328.0,2021,466900.0,475000.0,0.07,1996.0,32.008633914491,-80.845461388078
4 CENTER TER 4.0 CENTER TER TYBEE ISLAND GA 31328.0,2021,540300.0,720000.0,0.09,1996.0,32.008633914491,-80.845461388078
7 CENTER ST 7.0 CENTER ST TYBEE ISLAND GA 31328.0,2021,1053500.0,0.0,0.13,2006.0,32.008633914491,-80.845461388078
5 CENTER ST 5.0 CENTER ST TYBEE ISLAND GA 31328.0,2021,892400.0,850000.0,0.09,2006.0,32.008633914491,-80.845461388078
3 CENTER ST 3.0 CENTER ST TYBEE ISLAND GA 31328.0,2021,892400.0,920000.0,0.09,2006.0,32.008633914491,-80.845461388078
12 CENTER PL 12.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,410100.0,0.0,0.15,1960.0,32.006806517954,-80.842635999826
10 CENTER PL 10.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,789900.0,841000.0,0.15,1990.0,32.006806517954,-80.842635999826
8 CENTER PL 8.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,993900.0,1010000.0,0.14,2003.0,32.006806517954,-80.842635999826
CENTER PL CENTER PL TYBEE ISLAND GA 31328.0,2021,1945900.0,0.0,0.44,1954.0,32.006806517954,-80.842635999826
7 CENTER TER 7.0 CENTER TER TYBEE ISLAND GA 31328.0,2021,952200.0,135000.0,0.15,1955.0,32.008633914491,-80.845461388078
506 BUTLER AVE 506.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,622200.0,860000.0,0.15,1966.0,32.00053888718,-80.845968511203
12 6TH ST 12.0 6TH ST TYBEE ISLAND GA 31328.0,2021,447900.0,426200.0,0.18,1966.0,32.007324230811,-80.846306235203
6 6TH ST 6.0 6TH ST TYBEE ISLAND GA 31328.0,2021,581600.0,0.0,0.18,1965.0,32.007324230811,-80.846306235203
1 CENTER PL #A 1.0 CENTER PL UNIT A TYBEE ISLAND GA 31328.0,2021,618600.0,375000.0,0.09,1979.0,32.006806517954,-80.842635999826
1 CENTER PL 1.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,434800.0,0.0,0.06,1979.0,32.006806517954,-80.842635999826
1 CENTER PL 1.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,654200.0,226000.0,0.09,1979.0,32.006806517954,-80.842635999826
3 CENTER PL 3.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,1299200.0,0.0,0.16,2010.0,32.006806517954,-80.842635999826
5 CENTER PL 5.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,466900.0,0.0,0.08,1995.0,32.006806517954,-80.842635999826
5 CENTER PL 5.0 CENTER PL TYBEE ISLAND GA 31328.0,2021,475700.0,555000.0,0.08,1995.0,32.006806517954,-80.842635999826
2 6TH ST 2.0 6TH ST TYBEE ISLAND GA 31328.0,2021,1830700.0,0.0,0.44,1950.0,32.007324230811,-80.846306235203
510 BUTLER AVE 510.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,434700.0,0.0,0.08,2000.0,32.00053888718,-80.845968511203
510 BUTLER AVE 510.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,436500.0,565000.0,0.08,2000.0,32.00053888718,-80.845968511203
8 6TH ST #B 8.0 6TH ST UNIT B TYBEE ISLAND GA 31328.0,2021,792800.0,0.0,0.09,2002.0,32.007324230811,-80.846306235203
8 6TH ST #A 8.0 6TH ST UNIT A TYBEE ISLAND GA 31328.0,2021,780400.0,0.0,0.09,2002.0,32.007324230811,-80.846306235203
7 CENTER PL 7.0 CENTER PL TYBEE ISLAND,2021,707300.0,0.0,0.08,2002.0,32.006806517954,-80.842635999826
7 CENTER PL 7.0 CENTER PL TYBEE ISLAND,2021,707300.0,660000.0,0.08,2002.0,32.006806517954,-80.842635999826
3 6TH ST 3.0 6TH ST TYBEE ISLAND GA 31328.0,2021,465100.0,0.0,0.11,1975.0,32.007324230811,-80.846306235203
15 6TH ST 15.0 6TH ST TYBEE ISLAND GA 31328.0,2021,446900.0,645000.0,0.17,1970.0,32.007324230811,-80.846306235203
1 6TH ST 1.0 6TH ST TYBEE ISLAND GA 31328.0,2021,1036400.0,1350000.0,0.12,2000.0,32.007324230811,-80.846306235203
1 6TH ST 1.0 6TH ST TYBEE ISLAND GA 31328.0,2021,1016600.0,1300000.0,0.12,2000.0,32.007324230811,-80.846306235203
7 6TH ST 7.0 6TH ST TYBEE ISLAND GA 31328.0,2021,774300.0,0.0,0.14,2019.0,32.007324230811,-80.846306235203
9 6TH ST #A 9.0 6TH ST UNIT A TYBEE ISLAND GA 31328.0,2021,687800.0,550000.0,0.11,1955.0,32.007324230811,-80.846306235203
9 6TH ST #B 9.0 6TH ST UNIT B TYBEE ISLAND GA 31328.0,2021,751000.0,0.0,0.06,2007.0,32.007324230811,-80.846306235203
606 BUTLER AVE 606.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,696900.0,0.0,0.2,1948.0,32.00053888718,-80.845968511203
8 6TH PL 8.0 6TH PL TYBEE ISLAND GA 31328.0,2021,1253400.0,1360000.0,0.2,2005.0,32.005607004746,-80.843240502683
4 6TH PL 4.0 6TH PL TYBEE ISLAND GA 31328.0,2021,907600.0,850000.0,0.33,1946.0,32.005607004746,-80.843240502683
2 6TH PL 2.0 6TH PL TYBEE ISLAND GA 31328.0,2021,1426000.0,1200000.0,0.45,1960.0,32.005607004746,-80.843240502683
7 6TH TER 7.0 6TH TER TYBEE ISLAND GA 31328.0,2021,543900.0,575000.0,0.17,1949.0,32.006014731179,-80.842954293067
604 BUTLER AVE 604.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,408000.0,430000.0,0.17,1975.0,32.00053888718,-80.845968511203
3 6TH TER 3.0 6TH TER TYBEE ISLAND GA 31328.0,2021,1746000.0,1746064.0,0.34,2004.0,32.006014731179,-80.842954293067
5 6TH TER 5.0 6TH TER TYBEE ISLAND GA 31328.0,2021,1250000.0,0.0,0.15,2000.0,32.006014731179,-80.842954293067
14 7TH ST 14.0 7TH ST TYBEE ISLAND GA 31328.0,2021,642700.0,665000.0,0.3,1968.0,32.005411759355,-80.845118088461
6 7TH ST 6.0 7TH ST TYBEE ISLAND GA 31328.0,2021,550000.0,675000.0,0.31,1967.0,32.005411759355,-80.845118088461
8 7TH ST 8.0 7TH ST TYBEE ISLAND GA 31328.0,2021,565900.0,515000.0,0.24,1989.0,32.005411759355,-80.845118088461
2 7TH ST 2.0 7TH ST TYBEE ISLAND GA 31328.0,2021,1559600.0,0.0,0.25,1981.0,32.005411759355,-80.845118088461
2 7TH ST 2.0 7TH ST TYBEE ISLAND GA 31328.0,2021,388000.0,0.0,0.12,1981.0,32.005411759355,-80.845118088461
2 7TH ST 2.0 7TH ST TYBEE ISLAND GA 31328.0,2021,355400.0,0.0,0.03,1981.0,32.005411759355,-80.845118088461
2 7TH ST 2.0 7TH ST TYBEE ISLAND GA 31328.0,2021,369400.0,250000.0,0.03,1981.0,32.005411759355,-80.845118088461
7 6TH PL 7.0 6TH PL TYBEE ISLAND GA 31328.0,2021,644000.0,600000.0,0.2,1960.0,32.005607004746,-80.843240502683
610 BUTLER AVE 610.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,681600.0,398000.0,0.2,1972.0,32.00053888718,-80.845968511203
4 S 7TH ST 4.0 S 7TH ST TYBEE ISLAND GA 31328.0,2021,607000.0,0.0,0.12,1991.0,32.005411759355,-80.845118088461
4 N 7TH ST 4.0 N 7TH ST TYBEE ISLAND GA 31328.0,2021,614500.0,0.0,0.12,1991.0,32.005411759355,-80.845118088461
1 6TH PL 1.0 6TH PL TYBEE ISLAND GA 31328.0,2021,1837300.0,0.0,0.49,1985.0,32.005607004746,-80.843240502683
5 6TH PL 5.0 6TH PL TYBEE ISLAND GA 31328.0,2021,656700.0,548000.0,0.16,1994.0,32.005607004746,-80.843240502683
612 BUTLER AVE 612.0 BUTLER AVE TYBEE ISLAND GA 31328.0,2021,872000.0,0.0,0.14,2006.0,32.00053888718,-80.845968511203
104 7TH ST 104.0 7TH ST TYBEE ISLAND GA 31328.0,2021,181300.0,64900.0,0.1,1938.0,32.005411759355,-80.845118088461
602 2ND AVE 602.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,338500.0,388000.0,0.17,1950.0,31.999379001897,-80.84795506608
606 2ND AVE 606.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,408100.0,515000.0,0.17,1958.0,31.999379001897,-80.84795506608
608 2ND AVE 608.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,409500.0,0.0,0.12,1999.0,31.999379001897,-80.84795506608
610 2ND AVE 610.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,289600.0,408000.0,0.11,1982.0,31.999379001897,-80.84795506608
612 2ND AVE 612.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,392600.0,537000.0,0.11,1982.0,31.999379001897,-80.84795506608
204 7TH ST 204.0 7TH ST TYBEE ISLAND GA 31328.0,2021,367400.0,215000.0,0.43,1935.0,32.005411759355,-80.845118088461
609 LOVELL AVE 609.0 LOVELL AVE TYBEE ISLAND GA 31328.0,2021,328700.0,428900.0,0.11,1974.0,31.999392324026,-80.84721082368
611 LOVELL AVE 611.0 LOVELL AVE TYBEE ISLAND GA 31328.0,2021,378600.0,433000.0,0.11,1972.0,31.999392324026,-80.84721082368
603 LOVELL AVE 603.0 LOVELL AVE TYBEE ISLAND GA 31328.0,2021,275500.0,30500.0,0.12,1939.0,31.999392324026,-80.84721082368
607 LOVELL AVE 607.0 LOVELL AVE TYBEE ISLAND GA 31328.0,2021,497000.0,497000.0,0.11,1974.0,31.999392324026,-80.84721082368
605 LOVELL AVE 605.0 LOVELL AVE TYBEE ISLAND GA 31328.0,2021,340000.0,340000.0,0.09,1994.0,31.999392324026,-80.84721082368
600 JONES AVE 600.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,532000.0,0.0,0.22,1972.0,32.002972341788,-80.847260972065
604 JONES AVE 604.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,260000.0,0.0,0.16,1971.0,32.002972341788,-80.847260972065
606 JONES AVE 606.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,381900.0,352000.0,0.16,1971.0,32.002972341788,-80.847260972065
611 2ND AVE 611.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,537400.0,0.0,0.12,1985.0,31.999379001897,-80.84795506608
608 JONES AVE 608.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,463300.0,0.0,0.12,1998.0,32.002972341788,-80.847260972065
605 2ND AVE 605.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,439300.0,399000.0,0.11,1920.0,31.999379001897,-80.84795506608
301 6TH ST 301.0 6TH ST TYBEE ISLAND GA 31328.0,2021,357500.0,0.0,0.22,1938.0,32.007324230811,-80.846306235203
615 2ND AVE 615.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,749100.0,815000.0,0.22,2005.0,31.999379001897,-80.84795506608
613 2ND AVE 613.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,869700.0,665000.0,0.1,2005.0,31.999379001897,-80.84795506608
610 JONES AVE 610.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,770900.0,575000.0,0.1,2005.0,32.002972341788,-80.847260972065
607 2ND AVE 607.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,594666.0,675000.0,0.11,2006.0,31.999379001897,-80.84795506608
609 2ND AVE 609.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,671200.0,625000.0,0.11,2008.0,31.999379001897,-80.84795506608
606 MILLER AVE 606.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,681500.0,0.0,0.16,2006.0,32.010284753977,-80.84529138518
614 MILLER AVE 614.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,320600.0,213500.0,0.15,1981.0,32.010284753977,-80.84529138518
402 7TH ST 402.0 7TH ST TYBEE ISLAND GA 31328.0,2021,498500.0,147000.0,0.3,1982.0,32.005411759355,-80.845118088461
607 JONES AVE 607.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,335000.0,335000.0,0.17,1950.0,32.002972341788,-80.847260972065
605 JONES AVE 605.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,303500.0,250000.0,0.13,1968.0,32.002972341788,-80.847260972065
603 JONES AVE 603.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,352400.0,153500.0,0.15,1971.0,32.002972341788,-80.847260972065
601 JONES AVE 601.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,258900.0,18000.0,0.15,1940.0,32.002972341788,-80.847260972065
610 MILLER AVE 610.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,460900.0,374900.0,0.16,1997.0,32.010284753977,-80.84529138518
612 MILLER AVE 612.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,483000.0,560000.0,0.15,2000.0,32.010284753977,-80.84529138518
602 MILLER AVE 602.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,357100.0,0.0,0.16,1969.0,32.010284753977,-80.84529138518
403 6TH ST 403.0 6TH ST TYBEE ISLAND GA 31328.0,2021,414800.0,310000.0,0.15,1993.0,32.007324230811,-80.846306235203
609 JONES AVE 609.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,348600.0,0.0,0.3,1945.0,32.002972341788,-80.847260972065
503 6TH ST 503.0 6TH ST TYBEE ISLAND GA 31328.0,2021,373900.0,0.0,0.37,1987.0,32.007324230811,-80.846306235203
601 6TH ST 601.0 6TH ST TYBEE ISLAND GA 31328.0,2021,340100.0,99900.0,0.15,1985.0,32.007324230811,-80.846306235203
601 6TH ST 601.0 6TH ST TYBEE ISLAND GA 31328.0,2021,352900.0,99000.0,0.15,1985.0,32.007324230811,-80.846306235203
506 7TH ST 506.0 7TH ST TYBEE ISLAND GA 31328.0,2021,407600.0,0.0,0.28,1980.0,32.005411759355,-80.845118088461
605 MILLER AVE 605.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,923400.0,346667.0,0.29,2019.0,32.010284753977,-80.84529138518
501 6TH ST 501.0 6TH ST TYBEE ISLAND GA 31328.0,2021,433100.0,470000.0,0.26,1985.0,32.007324230811,-80.846306235203
615 MILLER AVE 615.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,378800.0,235000.0,0.15,1994.0,32.010284753977,-80.84529138518
613 MILLER AVE 613.0 MILLER AVE TYBEE ISLAND GA 31328.0,2021,379600.0,0.0,0.15,1995.0,32.010284753977,-80.84529138518
504 7TH ST 504.0 7TH ST TYBEE ISLAND GA 31328.0,2021,514500.0,143000.0,0.26,1995.0,32.005411759355,-80.845118088461
501 7TH ST 501.0 7TH ST TYBEE ISLAND GA 31328.0,2021,381000.0,0.0,0.15,1979.0,32.005411759355,-80.845118088461
503 7TH ST 503.0 7TH ST TYBEE ISLAND GA 31328.0,2021,527200.0,0.0,0.46,2011.0,32.005411759355,-80.845118088461
713 JONES AVE 713.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,383600.0,0.0,0.22,1968.0,32.002972341788,-80.847260972065
711 JONES AVE 711.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,362800.0,0.0,0.23,1968.0,32.002972341788,-80.847260972065
707 JONES AVE 707.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,442000.0,349000.0,0.23,1965.0,32.002972341788,-80.847260972065
701 JONES AVE 701.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,479900.0,118000.0,0.23,1969.0,32.002972341788,-80.847260972065
403 7TH ST 403.0 7TH ST TYBEE ISLAND GA 31328.0,2021,421800.0,243900.0,0.16,1995.0,32.005411759355,-80.845118088461
404 8TH ST 404.0 8TH ST TYBEE ISLAND GA 31328.0,2021,720000.0,320000.0,0.3,2006.0,32.003975068487,-80.845645458159
715 JONES AVE 715.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,399700.0,0.0,0.45,1966.0,32.002972341788,-80.847260972065
406 8TH ST #A 406.0 8TH ST UNIT A TYBEE ISLAND GA 31328.0,2021,278900.0,300000.0,0.08,2006.0,32.003975068487,-80.845645458159
406 8TH ST #B 406.0 8TH ST UNIT B TYBEE ISLAND GA 31328.0,2021,317400.0,0.0,0.09,2006.0,32.003975068487,-80.845645458159
713 2ND AVE 713.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,413500.0,326560.0,0.21,1950.0,31.999379001897,-80.84795506608
707 2ND AVE 707.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,321900.0,250000.0,0.11,1948.0,31.999379001897,-80.84795506608
705 2ND AVE 705.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,285500.0,375000.0,0.11,1940.0,31.999379001897,-80.84795506608
703 2ND AVE 703.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,363000.0,425000.0,0.11,1940.0,31.999379001897,-80.84795506608
701 2ND AVE 701.0 2ND AVE TYBEE ISLAND GA 31328.0,2021,427300.0,360000.0,0.11,1940.0,31.999379001897,-80.84795506608
704 JONES AVE 704.0 JONES AVE TYBEE ISLAND GA 31328.0,2021,271000.0,125000.0,0.11,1948.0,32.002972341788,-80.847260972065
706 JONES ST 706.0 JONES ST TYBEE ISLAND GA 31328.0,2021,295900.0,305000.0,0.1,1988.0,32.002972341788,-80.847260972065
